"1753716417"
"izg5132"
"Start Quizix Data Log  07/28/25  11:26:57"
"  Date  ,   Time  , Cum. Min , Cum. Hrs , Log Mins ,  Log Hrs , Cyl1A Prs, Cyl1B Prs, Cyl2A Prs, Cyl2B Prs, Cyl3A Prs, Cyl3B Prs, O Press 1, O Press 2, O Press 3, Cyl1ARate, Cyl1BRate, Cyl2ARate, Cyl2BRate, Cyl3ARate, Cyl3BRate, O Rate 1 , O Rate 2 , O Rate 3 ,  Cyl1A Vol  ,  Cyl1B Vol  ,  Cyl2A Vol  ,  Cyl2B Vol  ,  Cyl3A Vol  ,  Cyl3B Vol  ,    IndCumV1A    ,    IndCumV1B    ,    IndCumV2A    ,    IndCumV2B    ,    IndCumV3A    ,    IndCumV3B    ,     C Vol 1     ,     C Vol 2     ,     C Vol 3     "
 07/28/25, 11:27:06,   0.158  ,   0.003  ,   0.142  ,   0.002  ,   -5.4   ,   -7.5   ,   857.8  ,   859.7  ,  1996.9  ,    6.9   ,    0.0   ,    0.0   ,  1996.9  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0606 ,  5.0508  ,  -0.0000 ,  -0.0000 ,  -0.0606 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.359922  ,  -8.034537  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.69      
 07/28/25, 11:27:07,   0.175  ,   0.003  ,   0.158  ,   0.003  ,   -5.4   ,   -7.6   ,   857.7  ,   859.7  ,  1997.0  ,    6.9   ,    0.0   ,    0.0   ,  1997.0  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0599 ,  5.0508  ,  -0.0000 ,  -0.0000 ,  -0.0599 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.360918  ,  -7.951030  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.69      
 07/28/25, 11:27:08,   0.192  ,   0.003  ,   0.175  ,   0.003  ,   -5.4   ,   -7.6   ,   857.7  ,   859.7  ,  1997.0  ,    7.0   ,    0.0   ,    0.0   ,  1997.0  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0570 ,  5.0510  ,  -0.0000 ,  -0.0000 ,  -0.0570 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.361904  ,  -7.865795  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.69      
 07/28/25, 11:27:09,   0.208  ,   0.003  ,   0.192  ,   0.003  ,   -5.3   ,   -7.6   ,   857.7  ,   859.6  ,  1997.1  ,    7.0   ,    0.0   ,    0.0   ,  1997.1  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0555 ,  5.0513  ,  -0.0000 ,  -0.0000 ,  -0.0555 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.362838  ,  -7.781278  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.69      
 07/28/25, 11:27:10,   0.225  ,   0.004  ,   0.208  ,   0.003  ,   -5.4   ,   -7.6   ,   857.7  ,   859.7  ,  1997.2  ,    7.0   ,    0.0   ,    0.0   ,  1997.2  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0540 ,  5.0509  ,  -0.0000 ,  -0.0000 ,  -0.0540 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.363750  ,  -7.697247  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.69      
 07/28/25, 11:27:11,   0.242  ,   0.004  ,   0.225  ,   0.004  ,   -5.4   ,   -7.6   ,   857.8  ,   859.7  ,  1997.2  ,    7.0   ,    0.0   ,    0.0   ,  1997.2  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0526 ,  5.0511  ,  -0.0000 ,  -0.0000 ,  -0.0526 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.364640  ,  -7.612673  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.69      
 07/28/25, 11:27:12,   0.258  ,   0.004  ,   0.242  ,   0.004  ,   -5.4   ,   -7.6   ,   857.7  ,   859.7  ,  1997.2  ,    7.0   ,    0.0   ,    0.0   ,  1997.2  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0518 ,  5.0511  ,  -0.0000 ,  -0.0000 ,  -0.0518 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.365498  ,  -7.528999  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.69      
 07/28/25, 11:27:13,   0.275  ,   0.005  ,   0.258  ,   0.004  ,   -5.4   ,   -7.6   ,   857.8  ,   859.7  ,  1997.2  ,    7.1   ,    0.0   ,    0.0   ,  1997.2  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0489 ,  5.0511  ,  -0.0000 ,  -0.0000 ,  -0.0489 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.366333  ,  -7.445302  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.69      
 07/28/25, 11:27:14,   0.292  ,   0.005  ,   0.275  ,   0.005  ,   -5.3   ,   -7.6   ,   857.8  ,   859.8  ,  1997.3  ,    7.1   ,    0.0   ,    0.0   ,  1997.3  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0482 ,  5.0512  ,  -0.0000 ,  -0.0000 ,  -0.0482 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.367144  ,  -7.360413  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.69      
 07/28/25, 11:27:15,   0.308  ,   0.005  ,   0.292  ,   0.005  ,   -5.4   ,   -7.6   ,   857.7  ,   859.8  ,  1997.3  ,    7.1   ,    0.0   ,    0.0   ,  1997.3  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0460 ,  5.0510  ,  -0.0000 ,  -0.0000 ,  -0.0460 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.367921  ,  -7.276544  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.68      
 07/28/25, 11:27:16,   0.325  ,   0.005  ,   0.308  ,   0.005  ,   -5.3   ,   -7.6   ,   857.7  ,   859.7  ,  1997.4  ,    7.0   ,    0.0   ,    0.0   ,  1997.4  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0452 ,  5.0512  ,  -0.0000 ,  -0.0000 ,  -0.0452 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.368694  ,  -7.190805  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.68      
 07/28/25, 11:27:17,   0.342  ,   0.006  ,   0.325  ,   0.005  ,   -5.3   ,   -7.6   ,   857.7  ,   859.8  ,  1997.5  ,    7.1   ,    0.0   ,    0.0   ,  1997.5  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0438 ,  5.0509  ,  -0.0000 ,  -0.0000 ,  -0.0438 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.369434  ,  -7.106743  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.68      
 07/28/25, 11:27:18,   0.358  ,   0.006  ,   0.342  ,   0.006  ,   -5.4   ,   -7.6   ,   857.7  ,   859.7  ,  1997.5  ,    7.1   ,    0.0   ,    0.0   ,  1997.5  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0423 ,  5.0509  ,  -0.0000 ,  -0.0000 ,  -0.0423 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.370147  ,  -7.022715  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.68      
 07/28/25, 11:27:19,   0.375  ,   0.006  ,   0.358  ,   0.006  ,   -5.3   ,   -7.6   ,   857.6  ,   859.6  ,  1997.7  ,    7.1   ,    0.0   ,    0.0   ,  1997.7  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0416 ,  5.0509  ,  -0.0000 ,  -0.0000 ,  -0.0416 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.370839  ,  -6.938504  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.68      
 07/28/25, 11:27:20,   0.392  ,   0.007  ,   0.375  ,   0.006  ,   -5.3   ,   -7.6   ,   857.7  ,   859.7  ,  1997.7  ,    7.1   ,    0.0   ,    0.0   ,  1997.7  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0409 ,  5.0513  ,  -0.0000 ,  -0.0000 ,  -0.0409 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.371534  ,  -6.853453  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.68      
 07/28/25, 11:27:21,   0.408  ,   0.007  ,   0.392  ,   0.007  ,   -5.4   ,   -7.6   ,   857.7  ,   859.7  ,  1997.7  ,    7.1   ,    0.0   ,    0.0   ,  1997.7  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0387 ,  5.0509  ,  -0.0000 ,  -0.0000 ,  -0.0387 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.372184  ,  -6.770443  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.68      
 07/28/25, 11:27:22,   0.425  ,   0.007  ,   0.408  ,   0.007  ,   -5.4   ,   -7.6   ,   857.7  ,   859.7  ,  1997.8  ,    7.1   ,    0.0   ,    0.0   ,  1997.8  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0372 ,  5.0512  ,  -0.0000 ,  -0.0000 ,  -0.0372 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.372814  ,  -6.686252  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.68      
 07/28/25, 11:27:23,   0.442  ,   0.007  ,   0.425  ,   0.007  ,   -5.4   ,   -7.6   ,   857.8  ,   859.8  ,  1997.8  ,    7.1   ,    0.0   ,    0.0   ,  1997.8  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0350 ,  5.0509  ,  -0.0000 ,  -0.0000 ,  -0.0350 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.373431  ,  -6.600720  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.68      
 07/28/25, 11:27:24,   0.458  ,   0.008  ,   0.442  ,   0.007  ,   -5.3   ,   -7.6   ,   857.7  ,   859.6  ,  1997.9  ,    7.1   ,    0.0   ,    0.0   ,  1997.9  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0350 ,  5.0510  ,  -0.0000 ,  -0.0000 ,  -0.0350 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.374010  ,  -6.517017  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.68      
 07/28/25, 11:27:25,   0.475  ,   0.008  ,   0.458  ,   0.008  ,   -5.3   ,   -7.6   ,   857.7  ,   859.8  ,  1998.0  ,    7.1   ,    0.0   ,    0.0   ,  1998.0  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0343 ,  5.0512  ,  -0.0000 ,  -0.0000 ,  -0.0343 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.374592  ,  -6.432817  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.68      
 07/28/25, 11:27:26,   0.492  ,   0.008  ,   0.475  ,   0.008  ,   -5.3   ,   -7.6   ,   857.7  ,   859.7  ,  1998.0  ,    7.1   ,    0.0   ,    0.0   ,  1998.0  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0328 ,  5.0509  ,  -0.0000 ,  -0.0000 ,  -0.0328 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.375155  ,  -6.348093  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.68      
 07/28/25, 11:27:27,   0.508  ,   0.008  ,   0.492  ,   0.008  ,   -5.4   ,   -7.6   ,   857.7  ,   859.7  ,  1998.2  ,    7.1   ,    0.0   ,    0.0   ,  1998.2  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0321 ,  5.0509  ,  -0.0000 ,  -0.0000 ,  -0.0321 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.375698  ,  -6.263039  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.68      
 07/28/25, 11:27:28,   0.525  ,   0.009  ,   0.508  ,   0.008  ,   -5.4   ,   -7.6   ,   857.7  ,   859.8  ,  1998.2  ,    7.1   ,    0.0   ,    0.0   ,  1998.2  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0307 ,  5.0513  ,  -0.0000 ,  -0.0000 ,  -0.0307 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.376211  ,  -6.180714  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.68      
 07/28/25, 11:27:29,   0.542  ,   0.009  ,   0.525  ,   0.009  ,   -5.3   ,   -7.6   ,   857.7  ,   859.8  ,  1998.3  ,    7.1   ,    0.0   ,    0.0   ,  1998.3  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0307 ,  5.0509  ,  -0.0000 ,  -0.0000 ,  -0.0307 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.376723  ,  -6.096012  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.68      
 07/28/25, 11:27:30,   0.558  ,   0.009  ,   0.542  ,   0.009  ,   -5.3   ,   -7.6   ,   857.7  ,   859.7  ,  1998.4  ,    7.1   ,    0.0   ,    0.0   ,  1998.4  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0292 ,  5.0508  ,  -0.0000 ,  -0.0000 ,  -0.0292 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.377215  ,  -6.011331  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.68      
 07/28/25, 11:27:31,   0.575  ,   0.010  ,   0.558  ,   0.009  ,   -5.4   ,   -7.6   ,   857.7  ,   859.6  ,  1998.5  ,    7.1   ,    0.0   ,    0.0   ,  1998.5  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0292 ,  5.0513  ,  -0.0000 ,  -0.0000 ,  -0.0292 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.377703  ,  -5.926587  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.68      
 07/28/25, 11:27:32,   0.592  ,   0.010  ,   0.575  ,   0.010  ,   -5.4   ,   -7.6   ,   857.7  ,   859.8  ,  1998.6  ,    7.1   ,    0.0   ,    0.0   ,  1998.6  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0292 ,  5.0513  ,  -0.0000 ,  -0.0000 ,  -0.0292 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.378183  ,  -5.843059  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.68      
 07/28/25, 11:27:33,   0.608  ,   0.010  ,   0.592  ,   0.010  ,   -5.4   ,   -7.6   ,   857.7  ,   859.8  ,  1998.7  ,    7.1   ,    0.0   ,    0.0   ,  1998.7  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0292 ,  5.0509  ,  -0.0000 ,  -0.0000 ,  -0.0292 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.378671  ,  -5.758483  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.68      
 07/28/25, 11:27:34,   0.625  ,   0.010  ,   0.608  ,   0.010  ,   -5.3   ,   -7.6   ,   857.7  ,   859.8  ,  1998.7  ,    7.1   ,    0.0   ,    0.0   ,  1998.7  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0285 ,  5.0511  ,  -0.0000 ,  -0.0000 ,  -0.0285 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.379147  ,  -5.674805  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.67      
 07/28/25, 11:27:35,   0.642  ,   0.011  ,   0.625  ,   0.010  ,   -5.4   ,   -7.5   ,   857.7  ,   859.7  ,  1998.9  ,    7.0   ,    0.0   ,    0.0   ,  1998.9  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0277 ,  5.0509  ,  -0.0000 ,  -0.0000 ,  -0.0277 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.379618  ,  -5.590025  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.67      
 07/28/25, 11:27:36,   0.658  ,   0.011  ,   0.642  ,   0.011  ,   -5.3   ,   -7.5   ,   857.8  ,   859.8  ,  1999.0  ,    7.1   ,    0.0   ,    0.0   ,  1999.0  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0277 ,  5.0509  ,  -0.0000 ,  -0.0000 ,  -0.0277 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.380083  ,  -5.505214  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.67      
 07/28/25, 11:27:37,   0.675  ,   0.011  ,   0.658  ,   0.011  ,   -5.4   ,   -7.5   ,   857.7  ,   859.8  ,  1999.1  ,    7.2   ,    0.0   ,    0.0   ,  1999.1  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0277 ,  5.0513  ,  -0.0000 ,  -0.0000 ,  -0.0277 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.380538  ,  -5.421639  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.67      
 07/28/25, 11:27:38,   0.692  ,   0.012  ,   0.675  ,   0.011  ,   -5.4   ,   -7.6   ,   857.7  ,   859.8  ,  1999.1  ,    7.1   ,    0.0   ,    0.0   ,  1999.1  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0270 ,  5.0513  ,  -0.0000 ,  -0.0000 ,  -0.0270 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.380998  ,  -5.336763  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.67      
 07/28/25, 11:27:39,   0.708  ,   0.012  ,   0.692  ,   0.012  ,   -5.4   ,   -7.6   ,   857.7  ,   859.7  ,  1999.2  ,    7.1   ,    0.0   ,    0.0   ,  1999.2  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0270 ,  5.0513  ,  -0.0000 ,  -0.0000 ,  -0.0270 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.381446  ,  -5.252232  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.67      
 07/28/25, 11:27:40,   0.725  ,   0.012  ,   0.708  ,   0.012  ,   -5.4   ,   -7.6   ,   857.8  ,   859.7  ,  1999.2  ,    7.2   ,    0.0   ,    0.0   ,  1999.2  ,  0.0000  ,  0.0000  ,  -0.0000 ,  -0.0000 ,  -0.0270 ,  5.0511  ,  -0.0000 ,  -0.0000 ,  -0.0270 ,  -0.063614  ,  -10.500855 ,  207.755740 ,  11.591724  ,  -1.381892  ,  -5.168695  ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,       0.00      ,      18.67      
